title,url,ingredient,quantity,note,kcal,fat,saturates,carbs,sugars,fibre,protein,salt
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,chickpeas,400g can,rinsed and drained,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,red onion,1 small,roughly chopped,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,garlic clove,1,chopped,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,flat-leaf parsley,handful of,or curly parsley,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,ground cumin,1 tsp,,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,ground coriander,1 tsp,,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,harissa paste,½ tsp,or chilli powder,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,plain flour,2 tbsp,,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,sunflower oil,2 tbsp,,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,pitta bread,toasted,to serve,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,tub tomato salsa,200g,to serve,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/falafel-burgers-0,green salad,,to serve,175,8,1,18,1,4,6,0.4
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,hummus,200g,,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,small  lemon,1,zested and juiced,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,pouch cooked mixed grains,200g,,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,baby spinach,150g,roughly chopped,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,small avocado,1,halved and sliced,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,chicken breast,1cooked,sliced at an angle,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,pomegranate seeds,100g,,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,red onion,½,finely sliced,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/quick-chicken-hummus-bowl,toasted almonds,2 tbsp,,779,47,4,49,10,14,34,1
No title,https://www.bbcgoodfood.com/recipes/10minute-couscous-salad,couscous,100g,,468,24,5,44,7,5,16,1.23
No title,https://www.bbcgoodfood.com/recipes/10minute-couscous-salad,hot low salt vegetable stock,200ml,(from a cube is fine),468,24,5,44,7,5,16,1.23
No title,https://www.bbcgoodfood.com/recipes/10minute-couscous-salad,spring onions,2,,468,24,5,44,7,5,16,1.23
No title,https://www.bbcgoodfood.com/recipes/10minute-couscous-salad,red pepper,1,,468,24,5,44,7,5,16,1.23
No title,https://www.bbcgoodfood.com/recipes/10minute-couscous-salad,cucumber,½,,468,24,5,44,7,5,16,1.23
No title,https://www.bbcgoodfood.com/recipes/10minute-couscous-salad,feta cheese,50g,cubed,468,24,5,44,7,5,16,1.23
No title,https://www.bbcgoodfood.com/recipes/10minute-couscous-salad,pesto,2tbsp,,468,24,5,44,7,5,16,1.23
No title,https://www.bbcgoodfood.com/recipes/10minute-couscous-salad,pine nuts,2tbsp,,468,24,5,44,7,5,16,1.23
No title,https://www.bbcgoodfood.com/recipes/smashed-peas-on-toast,freshly podded or frozen peas,200g,,320,8,1,44,3,7,14,1.1
No title,https://www.bbcgoodfood.com/recipes/smashed-peas-on-toast,mint stalks,2,leaves finely chopped,320,8,1,44,3,7,14,1.1
No title,https://www.bbcgoodfood.com/recipes/smashed-peas-on-toast,lemon,1,"zested, plus a little juice",320,8,1,44,3,7,14,1.1
No title,https://www.bbcgoodfood.com/recipes/smashed-peas-on-toast,extra virgin olive oil,1 tbsp,,320,8,1,44,3,7,14,1.1
No title,https://www.bbcgoodfood.com/recipes/smashed-peas-on-toast,bread,2 slices of,(we used sourdough),320,8,1,44,3,7,14,1.1
No title,https://www.bbcgoodfood.com/recipes/smashed-peas-on-toast,eggs,2,(optional),320,8,1,44,3,7,14,1.1
No title,https://www.bbcgoodfood.com/recipes/smashed-peas-on-toast,chilli flakes,pinch of,(optional),320,8,1,44,3,7,14,1.1
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,chicken breast,1,"(approx 180g), thinly sliced at an angle",403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,lime,generous squeeze juice 0.5,,403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,mild chilli powder,½ tsp,,403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,garlic clove,1,chopped,403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,olive oil,1 tsp,,403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,seeded wraps,2,,403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,avocado,1,halved and stoned,403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,roasted red pepper,1,"from a jar, sliced",403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/spicy-chicken-avocado-wraps,sprigs coriander,a few,chopped,403,16,4,32,2,5,29,0.8
No title,https://www.bbcgoodfood.com/recipes/shake-it-up-chopped-salad,yogurt,2 tbsp,,795,60,19,30,17,8,30,3.4
No title,https://www.bbcgoodfood.com/recipes/shake-it-up-chopped-salad,mayo,2 tbsp,,795,60,19,30,17,8,30,3.4
No title,https://www.bbcgoodfood.com/recipes/shake-it-up-chopped-salad,extra virgin olive oil,2 tbsp,,795,60,19,30,17,8,30,3.4
No title,https://www.bbcgoodfood.com/recipes/shake-it-up-chopped-salad,Dijon mustard,2 tsp,,795,60,19,30,17,8,30,3.4
No title,https://www.bbcgoodfood.com/recipes/shake-it-up-chopped-salad,garlic clove,1 small,,795,60,19,30,17,8,30,3.4
No title,https://www.bbcgoodfood.com/recipes/shake-it-up-chopped-salad,honey,1 tsp,,795,60,19,30,17,8,30,3.4
No title,https://www.bbcgoodfood.com/recipes/shake-it-up-chopped-salad,lemon,1,zested and juiced,795,60,19,30,17,8,30,3.4
No title,https://www.bbcgoodfood.com/recipes/shake-it-up-chopped-salad,dried oregano,½ tsp,,795,60,19,30,17,8,30,3.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-quinoa-lunch-bowls,large onion,1,very finely chopped,369,20,4,33,8,10,8,0.5
No title,https://www.bbcgoodfood.com/recipes/bulgur-quinoa-lunch-bowls,bulgur and quinoa,150g,(this comes ready mixed),369,20,4,33,8,10,8,0.5
No title,https://www.bbcgoodfood.com/recipes/bulgur-quinoa-lunch-bowls,thyme,2sprigs of,,369,20,4,33,8,10,8,0.5
No title,https://www.bbcgoodfood.com/recipes/bulgur-quinoa-lunch-bowls,vegetable bouillon powder,2 tsp,,369,20,4,33,8,10,8,0.5
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,vegetable oil,2 tbsp,,540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,small onion,1,finely sliced,540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,garlic cloves,2,crushed,540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,carrot,1,grated,540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,small Chinese or Savoy cabbage,½,shredded,540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,cooked brown rice,175g,,540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,fish sauce,1 tbsp,(optional),540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,soy sauce,1 tbsp,,540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,egg,1,,540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/quick-spicy-nasi-goreng,hot sriracha,,"chilli sauce, to serve",540,30,5,47,11,9,17,6.4
No title,https://www.bbcgoodfood.com/recipes/kimchi-double-cheese-toasties,cheddar,100g mature,grated,788,42,19,63,6,5,37,4.4
No title,https://www.bbcgoodfood.com/recipes/kimchi-double-cheese-toasties,emmental,70g,"or mozzarella, grated",788,42,19,63,6,5,37,4.4
No title,https://www.bbcgoodfood.com/recipes/kimchi-double-cheese-toasties,spring onions,3,trimmed and sliced,788,42,19,63,6,5,37,4.4
No title,https://www.bbcgoodfood.com/recipes/kimchi-double-cheese-toasties,mayonnaise,2 tbsp,,788,42,19,63,6,5,37,4.4
No title,https://www.bbcgoodfood.com/recipes/kimchi-double-cheese-toasties,sourdough,4 slices white,,788,42,19,63,6,5,37,4.4
No title,https://www.bbcgoodfood.com/recipes/kimchi-double-cheese-toasties,kimchi,180g,drained,788,42,19,63,6,5,37,4.4
No title,https://www.bbcgoodfood.com/recipes/kimchi-double-cheese-toasties,sesame seeds,1 tsp,(optional),788,42,19,63,6,5,37,4.4
No title,https://www.bbcgoodfood.com/recipes/storecupboard-pasta-salad,red onion,2 tsp finely chopped,,189,7,2,12,2,2,19,0.91
No title,https://www.bbcgoodfood.com/recipes/storecupboard-pasta-salad,caper,1 tsp,,189,7,2,12,2,2,19,0.91
No title,https://www.bbcgoodfood.com/recipes/storecupboard-pasta-salad,pesto,1 tbsp,,189,7,2,12,2,2,19,0.91
No title,https://www.bbcgoodfood.com/recipes/storecupboard-pasta-salad,olive oil,2 tsp,,189,7,2,12,2,2,19,0.91
No title,https://www.bbcgoodfood.com/recipes/storecupboard-pasta-salad,can of tuna,185g,"in spring water, drained",189,7,2,12,2,2,19,0.91
No title,https://www.bbcgoodfood.com/recipes/storecupboard-pasta-salad,leftover pasta,100g,shapes,189,7,2,12,2,2,19,0.91
No title,https://www.bbcgoodfood.com/recipes/storecupboard-pasta-salad,sundried tomatoes,3,chopped,189,7,2,12,2,2,19,0.91
No title,https://www.bbcgoodfood.com/recipes/mortadella-burrata-pistachio-pesto-ciabatta,ciabatta loaf,1,,700,48,17,36,3,4,29,2.4
No title,https://www.bbcgoodfood.com/recipes/mortadella-burrata-pistachio-pesto-ciabatta,mortadella,8 slices of,,700,48,17,36,3,4,29,2.4
No title,https://www.bbcgoodfood.com/recipes/mortadella-burrata-pistachio-pesto-ciabatta,burrata,2,"or mozzarella balls, drained, patted dry and torn into chunks",700,48,17,36,3,4,29,2.4
No title,https://www.bbcgoodfood.com/recipes/mortadella-burrata-pistachio-pesto-ciabatta,pitted green olives,50g,roughly chopped,700,48,17,36,3,4,29,2.4
No title,https://www.bbcgoodfood.com/recipes/mortadella-burrata-pistachio-pesto-ciabatta,rocket,60g,,700,48,17,36,3,4,29,2.4
No title,https://www.bbcgoodfood.com/recipes/mortadella-burrata-pistachio-pesto-ciabatta,olive oil,,for drizzling,700,48,17,36,3,4,29,2.4
No title,https://www.bbcgoodfood.com/recipes/smoked-salmon-quinoa-dill-lunch-pot,half-fat soured cream,2 tbsp,,254,7,2,26,3,5,20,2.5
No title,https://www.bbcgoodfood.com/recipes/smoked-salmon-quinoa-dill-lunch-pot,lemon juice,2 tbsp,,254,7,2,26,3,5,20,2.5
No title,https://www.bbcgoodfood.com/recipes/smoked-salmon-quinoa-dill-lunch-pot,pack dill,½,finely chopped,254,7,2,26,3,5,20,2.5
No title,https://www.bbcgoodfood.com/recipes/smoked-salmon-quinoa-dill-lunch-pot,pouch ready-to-eat quinoa,250g,(we used Merchant Gourmet),254,7,2,26,3,5,20,2.5
No title,https://www.bbcgoodfood.com/recipes/smoked-salmon-quinoa-dill-lunch-pot,cucumber,½,halved and sliced,254,7,2,26,3,5,20,2.5
No title,https://www.bbcgoodfood.com/recipes/smoked-salmon-quinoa-dill-lunch-pot,radishes,4,finely sliced,254,7,2,26,3,5,20,2.5
No title,https://www.bbcgoodfood.com/recipes/smoked-salmon-quinoa-dill-lunch-pot,smoked salmon,100g,torn into strips,254,7,2,26,3,5,20,2.5
No title,https://www.bbcgoodfood.com/recipes/air-fryer-ham-cheese-egg-bagel,bagel,1,halved,505,17,7,56,13,2,30,2.7
No title,https://www.bbcgoodfood.com/recipes/air-fryer-ham-cheese-egg-bagel,chilli jam,½ tbsp,or red onion chutney,505,17,7,56,13,2,30,2.7
No title,https://www.bbcgoodfood.com/recipes/air-fryer-ham-cheese-egg-bagel,cheddar,25g,grated,505,17,7,56,13,2,30,2.7
No title,https://www.bbcgoodfood.com/recipes/air-fryer-ham-cheese-egg-bagel,ham,1-2 slices,,505,17,7,56,13,2,30,2.7
No title,https://www.bbcgoodfood.com/recipes/air-fryer-ham-cheese-egg-bagel,egg,1,,505,17,7,56,13,2,30,2.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,tuna,145g can,drained,452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,mayo,70g,,452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,red onion,½,finely chopped,452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,jalapeños,30g,"finely chopped, plus 2 tbsp of the brine",452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,dill,10g,finely chopped,452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,cucumber,90g,cut into small cubes,452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,Tabasco,1 tsp,or hot sauce,452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,tortilla wraps,2 large,,452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/spicy-tuna-wrap,Little Gem lettuce,1,finely shredded,452,29,3,26,6,5,19,1.7
No title,https://www.bbcgoodfood.com/recipes/pearl-couscous-salad-with-hot-smoked-trout-buttermilk-dressing,pearl couscous,200g,,286,6,1,39,6,3,17,
No title,https://www.bbcgoodfood.com/recipes/pearl-couscous-salad-with-hot-smoked-trout-buttermilk-dressing,radishes,100g,sliced,286,6,1,39,6,3,17,
No title,https://www.bbcgoodfood.com/recipes/pearl-couscous-salad-with-hot-smoked-trout-buttermilk-dressing,cucumber,1,seeds scraped out and sliced into half-moons,286,6,1,39,6,3,17,
No title,https://www.bbcgoodfood.com/recipes/pearl-couscous-salad-with-hot-smoked-trout-buttermilk-dressing,green apple,1,thinly sliced into matchsticks,286,6,1,39,6,3,17,
No title,https://www.bbcgoodfood.com/recipes/pearl-couscous-salad-with-hot-smoked-trout-buttermilk-dressing,hot smoked trout,150g,"or salmon, flaked into chunks",286,6,1,39,6,3,17,
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,garlic clove,1 small,or 1 tsp garlic granules,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,anchovies,2,in oil,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,mayonnaise,4 tbsp,,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,parmesan,15g,grated,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,Dijon mustard,1 tsp,,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,giardiniera pickling liquid,2 tsp,,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,flour tortillas,2 large,,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,leftover garlic & parmesan breaded chicken breast,1,sliced (see recipe below),722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,romaine lettuce,1,roughly chopped,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/caesar-salad-wrap,leftover giardiniera,75g,roughly chopped,722,37,7,53,8,6,40,2.6
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,red onion,1 small,finely chopped,371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,lemon,1,juiced,371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,rotisserie chicken,1 small,"around 250g meat, picked and shredded",371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,celery,4 sticks,finely chopped,371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,spring onions,4,finely sliced,371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,cucumber,½ large,deseeded and finely chopped,371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,cornichons,6,roughly chopped,371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,green pepper,1,deseeded and cut into 1/2cm cubes,371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,soft herbs,large handful of,"(we used dill and parsley), roughly chopped",371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/green-chicken-salad,toasted sourdough,,to serve,371,30,5,6,5,2,19,0.7
No title,https://www.bbcgoodfood.com/recipes/basa-fillet-with-garlic-spring-onion-paprika-butter,olive oil,1 tbsp,,402,29,15,13,1,2,22,0.46
No title,https://www.bbcgoodfood.com/recipes/basa-fillet-with-garlic-spring-onion-paprika-butter,plain flour,2 tbsp,,402,29,15,13,1,2,22,0.46
No title,https://www.bbcgoodfood.com/recipes/basa-fillet-with-garlic-spring-onion-paprika-butter,basa fillets,2,(ours weighed 250g in total),402,29,15,13,1,2,22,0.46
No title,https://www.bbcgoodfood.com/recipes/basa-fillet-with-garlic-spring-onion-paprika-butter,salted butter,50g,,402,29,15,13,1,2,22,0.46
No title,https://www.bbcgoodfood.com/recipes/basa-fillet-with-garlic-spring-onion-paprika-butter,spring onions,3,finely sliced,402,29,15,13,1,2,22,0.46
No title,https://www.bbcgoodfood.com/recipes/basa-fillet-with-garlic-spring-onion-paprika-butter,garlic cloves,2,grated,402,29,15,13,1,2,22,0.46
No title,https://www.bbcgoodfood.com/recipes/basa-fillet-with-garlic-spring-onion-paprika-butter,smoked sweet paprika,1 tsp,,402,29,15,13,1,2,22,0.46
No title,https://www.bbcgoodfood.com/recipes/basa-fillet-with-garlic-spring-onion-paprika-butter,cooked rice or potatoes and veg,,to serve,402,29,15,13,1,2,22,0.46
No title,https://www.bbcgoodfood.com/recipes/classic-chicken-ramen,chicken breasts,2 skinless,,724,17,2,80,6,7,59,3.25
No title,https://www.bbcgoodfood.com/recipes/classic-chicken-ramen,stir-fry vegetables,2 handfuls of,(about 200g),724,17,2,80,6,7,59,3.25
No title,https://www.bbcgoodfood.com/recipes/classic-chicken-ramen,ramen noodles,200g,,724,17,2,80,6,7,59,3.25
No title,https://www.bbcgoodfood.com/recipes/classic-chicken-ramen,egg,1,,724,17,2,80,6,7,59,3.25
No title,https://www.bbcgoodfood.com/recipes/classic-chicken-ramen,chicken ramen broth,500ml,,724,17,2,80,6,7,59,3.25
No title,https://www.bbcgoodfood.com/recipes/classic-chicken-ramen,chives,finely chopped,to serve,724,17,2,80,6,7,59,3.25
No title,https://www.bbcgoodfood.com/recipes/classic-chicken-ramen,chilli flakes,,to serve,724,17,2,80,6,7,59,3.25
No title,https://www.bbcgoodfood.com/recipes/baked-feta-bean-salad,vegetarian feta,250g block,drained,541,28,11,37,10,14,28,2.84
No title,https://www.bbcgoodfood.com/recipes/baked-feta-bean-salad,extra virgin olive oil,1 tbsp,,541,28,11,37,10,14,28,2.84
No title,https://www.bbcgoodfood.com/recipes/baked-feta-bean-salad,honey,1 tbsp,,541,28,11,37,10,14,28,2.84
No title,https://www.bbcgoodfood.com/recipes/baked-feta-bean-salad,fennel seeds,1 tsp,,541,28,11,37,10,14,28,2.84
No title,https://www.bbcgoodfood.com/recipes/baked-feta-bean-salad,chilli flakes,½-1 tsp,(depending on your preference for heat),541,28,11,37,10,14,28,2.84
No title,https://www.bbcgoodfood.com/recipes/baked-feta-bean-salad,mint,small handful of,leaves picked and finely chopped,541,28,11,37,10,14,28,2.84
No title,https://www.bbcgoodfood.com/recipes/baked-feta-bean-salad,asparagus,200g,cut into small pieces or peeled into ribbons,541,28,11,37,10,14,28,2.84
